store_id,Date,Total_Sales
14,2022-10-17,1473.02
14,2022-10-18,1778.97
14,2022-10-19,1528.17
14,2022-10-20,1732.64
14,2022-10-21,1478.22
14,2022-10-22,1498.99
14,2022-10-23,1419.76
14,2022-10-24,1402.79
14,2022-10-25,1614.2
14,2022-10-26,1565.43
14,2022-10-27,1798.77
14,2022-10-28,1691.75
14,2022-10-29,763.71
14,2022-10-30,1245.2
14,2022-10-31,1370.44
14,2022-11-01,1365.12
14,2022-11-02,1090.91
14,2022-11-03,1255.86
14,2022-11-04,1247.16
14,2022-11-05,1096.09
14,2022-11-06,1501.01
14,2022-11-07,1466.83
14,2022-11-08,1603.35
14,2022-11-09,1480.44
14,2022-11-10,1654.23
14,2022-11-11,1615.96
14,2022-11-12,2039.06
14,2022-11-13,1351.1
14,2022-11-14,1383.74
14,2022-11-15,1289.06
14,2022-11-16,1519.85
14,2022-11-17,1823.83
14,2022-11-18,1475.57
14,2022-11-19,1155.28
14,2022-11-20,1105.44
14,2022-11-21,1064.57
14,2022-11-22,887.2
14,2022-11-23,654.53
14,2022-11-25,336.24
14,2022-11-26,384.15
14,2022-11-27,362.88
14,2022-11-28,914.33
14,2022-11-29,1054.93
14,2022-11-30,1317.49
14,2022-12-01,1655.26
14,2022-12-02,1893.33
14,2022-12-03,705.13
14,2022-12-04,1009.54
14,2022-12-05,1286.47
14,2022-12-06,1711.33
14,2022-12-07,1000.04
14,2022-12-08,1723.83
14,2022-12-09,1219.15
14,2022-12-10,990.64
14,2022-12-11,1072.81
14,2022-12-12,1194.45
14,2022-12-13,1018.35
14,2022-12-14,1219.56
14,2022-12-15,1138.61
14,2022-12-16,876.52
14,2022-12-17,600.51
14,2022-12-18,605.98
14,2022-12-19,786.92
14,2022-12-20,720.12
14,2022-12-21,389.51
14,2022-12-22,253.79
14,2022-12-23,316.66
14,2022-12-24,266.82
14,2022-12-26,235.25
14,2022-12-27,151.78
14,2022-12-28,213.47
14,2022-12-29,124.49
14,2022-12-30,469.96
14,2022-12-31,407.42
14,2023-01-01,342.34
14,2023-01-02,181.54
14,2023-01-03,193.07
14,2023-01-04,77.75
14,2023-01-05,268.11
14,2023-01-06,411.26
14,2023-01-07,255.73
14,2023-01-08,235.55
14,2023-01-09,15.5
14,2023-01-10,572.78
14,2023-01-11,831.84
14,2023-01-12,842.26
14,2023-01-13,994.74
14,2023-01-14,485.3
14,2023-01-15,1061.3
14,2023-01-16,751.86
14,2023-01-17,976.67
14,2023-01-18,997.08
14,2023-01-19,1053.32
14,2023-01-20,1165.92
14,2023-01-21,1040.17
14,2023-01-22,803.46
14,2023-01-23,1074.96
14,2023-01-24,1430.48
14,2023-01-25,1007.69
14,2023-01-26,1434.59
14,2023-01-27,866.68
14,2023-01-28,1101.83
14,2023-01-29,904.47
14,2023-01-30,922.61
14,2023-01-31,1150.94
14,2023-02-01,1222.56
14,2023-02-02,972.33
14,2023-02-03,1273.19
14,2023-02-04,1062.42
14,2023-02-05,1093.26
14,2023-02-06,936.77
14,2023-02-07,967.47
14,2023-02-08,1418.85
14,2023-02-09,1115.29
14,2023-02-10,1980.96
14,2023-02-11,1677.51
14,2023-02-12,1964.09
14,2023-02-13,1330.95
14,2023-02-14,2473.87
14,2023-02-15,884.99
14,2023-02-16,1411.0
14,2023-02-17,1076.47
14,2023-02-18,1243.87
14,2023-02-19,886.63
14,2023-02-20,1190.05
14,2023-02-21,1372.61
14,2023-02-22,1242.75
14,2023-02-23,1256.56
14,2023-02-24,1035.06
14,2023-02-25,842.03
14,2023-02-26,1222.95
14,2023-02-27,377.97
14,2023-02-28,1440.8
14,2023-03-01,1612.13
14,2023-03-02,1251.76
14,2023-03-03,1367.0
14,2023-03-04,538.88
14,2023-03-05,172.43
14,2023-03-06,376.59
14,2023-03-07,528.45
14,2023-03-08,334.48
14,2023-03-09,591.46
14,2023-03-10,574.25
14,2023-03-11,343.02
14,2023-03-12,589.24
14,2023-03-13,919.57
14,2023-03-14,1051.21
14,2023-03-15,1264.06
14,2023-03-16,1097.99
14,2023-03-17,1171.48
14,2023-03-18,480.65
14,2023-03-19,765.14
14,2023-03-20,914.97
14,2023-03-21,989.46
14,2023-03-22,1117.95
14,2023-03-23,1170.2
14,2023-03-24,1408.74
14,2023-03-25,1381.39
14,2023-03-26,979.7
14,2023-03-27,1074.16
14,2023-03-28,1431.05
14,2023-03-29,1487.37
14,2023-03-30,1581.63
14,2023-03-31,1447.38
14,2023-04-01,864.96
14,2023-04-02,923.56
14,2023-04-03,1375.76
14,2023-04-04,1020.11
14,2023-04-05,1226.62
14,2023-04-06,1619.11
14,2023-04-07,1272.47
14,2023-04-08,749.07
14,2023-04-09,612.7
14,2023-04-10,1258.28
14,2023-04-11,1360.9
14,2023-04-12,1128.65
14,2023-04-13,1104.71
14,2023-04-14,1037.44
14,2023-04-15,944.23
14,2023-04-16,667.23
14,2023-04-17,1104.45
14,2023-04-18,1413.39
14,2023-04-19,1193.93
14,2023-04-20,1813.41
14,2023-04-21,704.33
14,2023-04-22,703.05
14,2023-04-23,743.65
14,2023-04-24,1118.23
14,2023-04-25,969.45
14,2023-04-26,1417.81
14,2023-04-27,1875.92
14,2023-04-28,1159.03
14,2023-04-29,908.25
14,2023-04-30,910.9
14,2023-05-01,768.37
14,2023-05-02,1000.49
14,2023-05-03,1263.58
14,2023-05-04,1111.65
14,2023-05-05,1226.65
14,2023-05-06,582.41
14,2023-05-07,522.6
14,2023-05-08,823.92
14,2023-05-09,835.43
14,2023-05-10,915.16
14,2023-05-11,736.47
14,2023-05-12,1161.1
14,2023-05-13,884.82
14,2023-05-14,767.45
14,2023-05-15,540.35
14,2023-05-16,455.23
14,2023-05-17,600.51
14,2023-05-18,700.66
14,2023-05-19,665.15
14,2023-05-20,141.21
14,2023-05-21,266.02
14,2023-05-22,359.56
14,2023-05-23,411.83
14,2023-05-24,327.55
14,2023-05-25,411.73
14,2023-05-26,488.32
14,2023-05-27,140.56
14,2023-05-28,190.84
14,2023-05-29,254.1
14,2023-05-30,523.7
14,2023-05-31,544.76
14,2023-06-01,672.82
14,2023-06-02,555.0
14,2023-06-03,359.88
14,2023-06-04,679.87
14,2023-06-05,700.1
14,2023-06-06,518.88
14,2023-06-07,796.93
14,2023-06-08,624.86
14,2023-06-09,740.71
14,2023-06-10,412.31
14,2023-06-11,106.23
14,2023-06-12,554.34
14,2023-06-13,567.09
14,2023-06-14,538.94
14,2023-06-15,968.62
14,2023-06-16,584.53
14,2023-06-17,163.11
14,2023-06-18,386.96
14,2023-06-19,255.37
14,2023-06-20,444.07
14,2023-06-21,875.51
14,2023-06-22,1112.99
14,2023-06-23,941.35
14,2023-06-24,261.43
14,2023-06-25,323.19
14,2023-06-26,626.4
14,2023-06-27,632.94
14,2023-06-28,867.89
14,2023-06-29,750.97
14,2023-06-30,960.23
14,2023-07-01,162.31
14,2023-07-02,209.67
14,2023-07-03,831.15
14,2023-07-04,239.15
14,2023-07-05,758.86
14,2023-07-06,1037.25
14,2023-07-07,888.5
14,2023-07-08,419.21
14,2023-07-09,382.04
14,2023-07-10,618.82
14,2023-07-11,700.86
14,2023-07-12,825.77
14,2023-07-13,1044.76
14,2023-07-14,1783.15
14,2023-07-15,230.69
14,2023-07-16,288.61
14,2023-07-17,1013.01
14,2023-07-18,1211.19
14,2023-07-19,922.25
14,2023-07-20,1440.45
14,2023-07-21,1548.74
14,2023-07-22,269.33
14,2023-07-23,297.88
14,2023-07-24,830.21
14,2023-07-25,786.46
14,2023-07-26,871.09
14,2023-07-27,1004.35
14,2023-07-28,937.03
14,2023-07-29,288.71
14,2023-07-30,288.89
14,2023-07-31,547.42
14,2023-08-01,790.76
14,2023-08-02,1037.66
14,2023-08-03,953.49
14,2023-08-04,1034.45
14,2023-08-05,288.94
14,2023-08-06,345.97
14,2023-08-07,448.14
14,2023-08-08,604.36
14,2023-08-09,643.87
14,2023-08-10,519.22
14,2023-08-11,801.36
14,2023-08-12,370.08
14,2023-08-13,287.22
14,2023-08-14,345.56
14,2023-08-15,635.49
14,2023-08-16,559.96
14,2023-08-17,462.11
14,2023-08-18,692.91
14,2023-08-19,441.22
14,2023-08-20,201.57
14,2023-08-21,489.78
14,2023-08-22,819.51
14,2023-08-23,604.92
14,2023-08-24,713.2
14,2023-08-25,895.09
14,2023-08-26,354.09
14,2023-08-27,349.49
14,2023-08-28,744.64
14,2023-08-29,1084.84
14,2023-08-30,624.18
14,2023-08-31,2088.34
14,2023-09-01,968.93
14,2023-09-02,979.52
14,2023-09-03,578.94
14,2023-09-04,608.39
14,2023-09-05,1550.48
14,2023-09-06,1293.48
14,2023-09-07,1383.96
14,2023-09-08,1274.9
14,2023-09-09,1012.28
14,2023-09-10,606.82
14,2023-09-11,1645.09
14,2023-09-12,1601.68
14,2023-09-13,1680.34
14,2023-09-14,1872.42
14,2023-09-15,1590.62
14,2023-09-16,884.43
14,2023-09-17,1200.4
14,2023-09-18,1594.51
14,2023-09-19,1755.5
14,2023-09-20,1067.17
14,2023-09-21,1325.88
14,2023-09-22,1388.35
14,2023-09-23,845.08
14,2023-09-24,882.47
14,2023-09-25,1656.29
14,2023-09-26,1763.6
14,2023-09-27,1062.22
14,2023-09-28,1656.4
14,2023-09-29,1629.96
14,2023-09-30,1263.61
14,2023-10-01,808.14
14,2023-10-02,1274.19
14,2023-10-03,1374.53
14,2023-10-04,1382.9
14,2023-10-05,1950.77
14,2023-10-06,1396.46
14,2023-10-07,843.62
14,2023-10-08,942.38
14,2023-10-09,1438.34
14,2023-10-10,1396.37
14,2023-10-11,962.05
14,2023-10-12,488.41
14,2023-10-13,1059.48
14,2023-10-14,842.55
14,2023-10-15,771.01
14,2023-10-16,1310.59
14,2023-10-17,1478.77
14,2023-10-18,1290.44
14,2023-10-19,1541.25
14,2023-10-20,1263.94
14,2023-10-21,1055.1
14,2023-10-22,1133.48
14,2023-10-23,1189.73
14,2023-10-24,1098.48
14,2023-10-25,1373.81
14,2023-10-26,1891.39
14,2023-10-27,1199.39
14,2023-10-28,1133.49
14,2023-10-29,1403.42
14,2023-10-30,1349.83
14,2023-10-31,1044.46
14,2023-11-01,1102.37
14,2023-11-02,1684.34
14,2023-11-03,1203.85
14,2023-11-04,1190.04
14,2023-11-05,1301.67
14,2023-11-06,1345.06
14,2023-11-07,1702.36
14,2023-11-08,1356.61
14,2023-11-09,1485.77
14,2023-11-10,1173.51
14,2023-11-11,953.96
14,2023-11-12,744.66
14,2023-11-13,1035.92
14,2023-11-14,1590.72
14,2023-11-15,1547.81
14,2023-11-16,1323.04
14,2023-11-17,978.6
14,2023-11-18,769.98
14,2023-11-19,419.09
14,2023-11-20,1105.41
14,2023-11-21,1018.9
14,2023-11-22,432.08
14,2023-11-24,341.4
14,2023-11-25,493.86
14,2023-11-26,197.69
14,2023-11-27,656.18
14,2023-11-28,1178.99
14,2023-11-29,1196.76
14,2023-11-30,1306.3
14,2023-12-01,1606.16
14,2023-12-02,836.31
14,2023-12-03,756.81
14,2023-12-04,1092.26
14,2023-12-05,1370.12
14,2023-12-06,1550.16
14,2023-12-07,2041.99
14,2023-12-08,1591.26
14,2023-12-09,702.02
14,2023-12-10,1267.28
14,2023-12-11,1307.27
14,2023-12-12,1178.72
14,2023-12-13,1272.29
14,2023-12-14,1245.35
14,2023-12-15,967.64
14,2023-12-16,618.2
14,2023-12-17,509.42
14,2023-12-18,759.75
14,2023-12-19,618.49
14,2023-12-20,606.79
14,2023-12-21,840.0
14,2023-12-22,277.36
14,2023-12-23,271.86
14,2023-12-24,30.0
14,2023-12-26,105.32
14,2023-12-27,113.28
14,2023-12-28,187.21
14,2023-12-29,389.64
14,2023-12-30,231.57
14,2023-12-31,619.87
14,2024-01-01,373.83
14,2024-01-02,116.37
14,2024-01-03,380.17
14,2024-01-04,273.76
14,2024-01-05,263.45
14,2024-01-06,376.68
14,2024-01-07,293.73
14,2024-01-08,446.0
14,2024-01-09,265.51
14,2024-01-10,267.81
14,2024-01-11,513.2
14,2024-01-12,390.21
14,2024-01-13,615.74
14,2024-01-14,673.81
14,2024-01-15,430.55
14,2024-01-16,483.3
14,2024-01-17,472.33
14,2024-01-18,1034.63
14,2024-01-19,321.28
14,2024-01-20,624.68
14,2024-01-21,822.32
14,2024-01-22,632.28
14,2024-01-23,856.53
14,2024-01-24,1396.78
14,2024-01-25,1186.96
14,2024-01-26,1107.71
14,2024-01-27,879.2
14,2024-01-28,815.31
14,2024-01-29,1274.62
14,2024-01-30,1408.19
14,2024-01-31,1528.79
14,2024-02-01,1490.43
14,2024-02-02,1292.12
14,2024-02-03,1118.27
14,2024-02-04,1067.76
14,2024-02-05,1189.17
14,2024-02-06,1400.15
14,2024-02-07,963.36
14,2024-02-08,1272.85
14,2024-02-09,2309.06
14,2024-02-10,2822.49
14,2024-02-11,1761.85
14,2024-02-12,1017.62
14,2024-02-13,1769.41
14,2024-02-14,2030.79
14,2024-02-15,1108.68
14,2024-02-16,1326.03
14,2024-02-17,792.79
14,2024-02-18,1207.19
14,2024-02-19,1200.17
14,2024-02-20,1339.89
14,2024-02-21,1565.28
14,2024-02-22,1397.62
14,2024-02-23,1720.61
14,2024-02-24,924.01
14,2024-02-25,933.34
14,2024-02-26,1052.8
14,2024-02-27,1181.03
14,2024-02-28,1329.7
14,2024-02-29,1497.38
14,2024-03-01,1407.49
14,2024-03-02,898.66
14,2024-03-03,285.97
14,2024-03-04,373.28
14,2024-03-05,510.65
14,2024-03-06,364.58
14,2024-03-07,546.86
14,2024-03-08,773.22
14,2024-03-09,518.24
14,2024-03-10,563.27
14,2024-03-11,1182.7
14,2024-03-12,1460.25
14,2024-03-13,1543.1
14,2024-03-14,1254.21
14,2024-03-15,1176.49
14,2024-03-16,677.36
14,2024-03-17,858.04
14,2024-03-18,1084.78
14,2024-03-19,1161.88
14,2024-03-20,1497.93
14,2024-03-21,1435.67
14,2024-03-22,1687.44
14,2024-03-23,1093.63
14,2024-03-24,831.57
14,2024-03-25,1199.29
14,2024-03-26,1459.96
14,2024-03-27,1264.06
14,2024-03-28,1307.0
14,2024-03-29,1357.84
14,2024-03-30,1048.29
14,2024-03-31,791.23
14,2024-04-01,1096.64
14,2024-04-02,968.2
14,2024-04-03,996.5
14,2024-04-04,1670.89
14,2024-04-05,1139.09
14,2024-04-06,1136.97
14,2024-04-07,846.48
14,2024-04-08,1405.66
14,2024-04-09,1702.81
14,2024-04-10,1233.53
14,2024-04-11,1627.43
14,2024-04-12,1007.6
14,2024-04-13,1245.07
14,2024-04-14,911.95
14,2024-04-15,1409.36
14,2024-04-16,1384.82
14,2024-04-17,1056.0
14,2024-04-18,1674.44
14,2024-04-19,1069.23
14,2024-04-20,954.25
14,2024-04-21,851.26
14,2024-04-22,782.72
14,2024-04-23,1739.54
14,2024-04-24,1093.55
14,2024-04-25,2022.6
14,2024-04-26,1296.27
14,2024-04-27,929.27
14,2024-04-28,633.68
14,2024-04-29,972.17
14,2024-04-30,1613.58
14,2024-05-01,1260.88
14,2024-05-02,699.09
14,2024-05-03,1227.29
14,2024-05-04,504.62
14,2024-05-05,718.77
14,2024-05-06,735.36
14,2024-05-07,1096.05
14,2024-05-08,808.81
14,2024-05-09,713.7
14,2024-05-10,847.16
14,2024-05-11,319.94
14,2024-05-12,431.92
14,2024-05-13,605.49
14,2024-05-14,566.03
14,2024-05-15,604.8
14,2024-05-16,774.03
14,2024-05-17,967.08
14,2024-05-18,672.25
14,2024-05-19,526.92
14,2024-05-20,678.72
14,2024-05-21,447.43
14,2024-05-22,635.62
14,2024-05-23,370.78
14,2024-05-24,342.18
14,2024-05-25,234.32
14,2024-05-26,247.66
14,2024-05-27,145.2
14,2024-05-28,463.53
14,2024-05-29,204.34
14,2024-05-30,510.21
14,2024-05-31,487.75
14,2024-06-01,214.26
14,2024-06-02,168.67
14,2024-06-03,324.83
14,2024-06-04,675.31
14,2024-06-05,569.23
14,2024-06-06,760.68
14,2024-06-07,567.24
14,2024-06-08,390.61
14,2024-06-09,538.07
14,2024-06-10,661.77
14,2024-06-11,1056.68
14,2024-06-12,860.59
14,2024-06-13,937.21
14,2024-06-14,782.54
14,2024-06-15,140.39
14,2024-06-16,204.16
14,2024-06-17,616.26
14,2024-06-18,622.79
14,2024-06-19,113.21
14,2024-06-20,649.62
14,2024-06-21,504.55
14,2024-06-22,324.26
14,2024-06-23,323.36
14,2024-06-24,751.28
14,2024-06-25,792.74
14,2024-06-26,888.04
14,2024-06-27,865.52
14,2024-06-28,567.47
14,2024-06-29,301.11
14,2024-06-30,236.76
14,2024-07-01,499.46
14,2024-07-02,774.2
14,2024-07-03,826.59
14,2024-07-04,161.8
14,2024-07-05,575.36
14,2024-07-06,299.89
14,2024-07-07,328.88
14,2024-07-08,572.59
14,2024-07-09,855.22
14,2024-07-10,748.56
14,2024-07-11,1075.14
14,2024-07-12,750.23
14,2024-07-13,416.0
14,2024-07-14,251.06
14,2024-07-15,1185.32
14,2024-07-16,790.93
14,2024-07-17,1276.26
14,2024-07-18,1367.03
14,2024-07-19,1089.08
14,2024-07-20,208.04
14,2024-07-21,786.66
14,2024-07-22,1014.6
14,2024-07-23,1012.59
14,2024-07-24,1289.58
14,2024-07-25,1144.18
14,2024-07-26,1494.46
14,2024-07-27,293.67
14,2024-07-28,214.0
14,2024-07-29,481.87
14,2024-07-30,698.77
14,2024-07-31,995.26
14,2024-08-01,1064.16
14,2024-08-02,537.77
14,2024-08-03,121.63
14,2024-08-04,203.74
14,2024-08-05,435.48
14,2024-08-06,605.69
14,2024-08-07,750.13
14,2024-08-08,755.89
14,2024-08-09,356.16
14,2024-08-10,240.1
14,2024-08-11,115.51
14,2024-08-12,456.26
14,2024-08-13,437.76
14,2024-08-14,463.67
14,2024-08-15,528.06
14,2024-08-16,476.9
14,2024-08-17,393.26
14,2024-08-18,489.61
14,2024-08-19,314.33
14,2024-08-20,828.2
14,2024-08-21,774.95
14,2024-08-22,839.44
14,2024-08-23,854.51
14,2024-08-24,613.75
14,2024-08-25,549.89
14,2024-08-26,1119.61
14,2024-08-27,1438.03
14,2024-08-28,922.32
14,2024-08-29,1342.22
14,2024-08-30,1423.18
14,2024-08-31,923.71
14,2024-09-01,1033.21
14,2024-09-02,736.95
14,2024-09-03,1291.35
14,2024-09-04,1333.0
14,2024-09-05,1503.96
14,2024-09-06,1312.85
14,2024-09-07,1096.6
14,2024-09-08,1341.4
14,2024-09-09,1309.65
14,2024-09-10,1417.39
14,2024-09-11,981.44
14,2024-09-12,1539.75
14,2024-09-13,1308.85
14,2024-09-14,878.48
14,2024-09-15,1017.5
14,2024-09-16,1210.59
14,2024-09-17,1362.97
14,2024-09-18,1412.01
14,2024-09-19,1465.01
14,2024-09-20,907.73
14,2024-09-21,790.22
14,2024-09-22,1301.06
14,2024-09-23,1420.29
14,2024-09-24,1411.28
14,2024-09-25,1182.8
14,2024-09-26,1549.0
14,2024-09-27,1469.11
14,2024-09-28,885.28
14,2024-09-29,1117.86
14,2024-09-30,1256.56
14,2024-10-01,1355.97
14,2024-10-02,1157.93
14,2024-10-03,704.65
14,2024-10-04,448.54
14,2024-10-05,546.54
14,2024-10-06,769.27
14,2024-10-07,1160.81
14,2024-10-08,1127.63
14,2024-10-09,1204.79
14,2024-10-10,1280.97
14,2024-10-11,1252.42
14,2024-10-12,1117.4
14,2024-10-13,736.11
14,2024-10-14,1205.6
14,2024-10-15,1500.99
14,2024-10-16,1362.43
14,2024-10-17,1190.79
14,2024-10-18,1524.56
14,2024-10-19,1019.37
14,2024-10-20,703.96
14,2024-10-21,1159.31
14,2024-10-22,1113.05
14,2024-10-23,1482.86
14,2024-10-24,1196.86
